age,age_onset,birthplace,filename,native_language,sex,speakerid,country,audio_length,max_freq,db
31.0,3.0,"hyderabad, india",hindi2,hindi,male,587,india,24.8468253968254,22050.0,30.866440073212587
42.0,5.0,"jalandhar, india",hindi3,hindi,male,593,india,26.203446712018142,22050.0,33.24189131669329
28.0,14.0,"bhilwara, rajisthan, india",hindi4,hindi,famale,765,india,32.72002267573696,22050.0,32.12861289495491
64.0,10.0,"hubballi, karnataka, india",hindi5,hindi,famale,845,india,29.65519274376417,22050.0,33.074049527418325
27.0,4.0,"new delhi, india",hindi6,hindi,famale,866,india,22.823514739229026,22050.0,30.458733469725125
60.0,5.0,"allahabad, utter pardesh, india",hindi7,hindi,famale,867,india,30.43408163265306,22050.0,32.61453475247486
19.0,8.0,"imphal, india",hindi8,hindi,male,910,india,20.253832199546487,22050.0,31.034010345986253
31.0,4.0,"durgapur, west bengal, india",hindi9,hindi,male,1017,india,20.088662131519275,22050.0,30.999998603761114
62.0,6.0,"ghazi, pakistan",hindko1,hindko,male,582,pakistan,32.842879818594106,22050.0,31.45552903250845
35.0,7.0,"louangphabang, laos",hmong1,hmong,male,2044,laos,33.29741496598639,22050.0,32.797365947006256
47.0,11.5,"long tieng, laos",hmong2,hmong,male,2045,laos,28.88562358276644,22050.0,31.224291144573048
22.5,20.0,"cegled, hungary",hungarian1,hungarian,famale,209,hungary,23.33126984126984,22050.0,32.16961496134939
22.0,8.0,"clug, romania",hungarian2,hungarian,famale,210,romania,28.415260770975056,22050.0,32.66390374614761
34.0,8.0,"brasov, romania",hungarian3,hungarian,male,211,romania,28.130975056689344,22050.0,32.90946325288788
26.0,5.0,"szeged, hungary",hungarian4,hungarian,male,594,hungary,28.60233560090703,22050.0,33.69458269540275
29.0,27.0,"budapest, hungary",hungarian5,hungarian,famale,846,hungary,29.16761904761905,22050.0,30.436761756677125
38.0,14.0,"budapest, hungary",hungarian6,hungarian,famale,880,hungary,32.16274376417233,22050.0,30.908826975823782
57.0,17.0,"budapest, hungary",hungarian7,hungarian,famale,1139,hungary,25.201700680272108,22050.0,25.89060556009993
86.0,86.0,"pinkoc, hungary",hungarian8,hungarian,famale,1298,hungary,106.536,24000.0,31.381299145105167
73.0,15.0,"budapest, hungary",hungarian9,hungarian,male,2018,hungary,32.4084126984127,22050.0,32.3191155868964
52.0,3.0,"uyo, akwa ibom, nigeria",ibibio1,ibibio,male,1184,nigeria,27.669773242630384,22050.0,33.31402008424505
45.0,4.0,"abak, akwa ibom, nigeria",ibibio2,ibibio,famale,1185,nigeria,32.885238095238094,22050.0,32.675191679527806
36.0,6.0,"lagos, nigeria",ibibio3,ibibio,male,1691,nigeria,31.165260770975056,22050.0,31.52696604183216
21.0,11.0,"reykjavik, iceland",icelandic1,icelandic,male,422,iceland,28.330657596371882,22050.0,30.1936229356605
43.0,12.0,"akranes, iceland",icelandic2,icelandic,famale,665,iceland,23.57963718820862,22050.0,29.090071252249622
36.0,20.0,"reykjavik, iceland",icelandic3,icelandic,famale,814,iceland,34.825714285714284,22050.0,33.04828053204582
30.0,12.0,"lome, togo",ife1,ife,male,1821,togo,29.05013605442177,22050.0,32.86278689917569
23.0,12.0,"imo state, imo state, nigeria",igbo1,igbo,famale,212,nigeria,39.66501133786848,22050.0,32.789391736289254
65.0,14.0,"kafanchan, nigeria",igbo2,igbo,male,760,nigeria,33.83074829931973,22050.0,32.40749592075444
35.0,5.0,"lagos, nigeria",igbo3,igbo,male,1040,nigeria,22.609569160997733,22050.0,32.79121331836902
53.0,7.0,"bago city, philippines",ilonggo1,ilonggo,famale,1902,philippines,33.432040816326534,22050.0,29.314160702931282
31.0,13.0,"jakarta, indonesia",indonesian1,indonesian,male,213,indonesia,21.063877551020408,22050.0,32.344388287564165
18.0,13.0,"jakarta, indonesia",indonesian2,indonesian,male,214,indonesia,20.61986394557823,22050.0,30.054256412386053
32.0,13.0,"jakarta, indonesia",indonesian3,indonesian,famale,215,indonesia,31.56392290249433,22050.0,27.420108143078483
30.0,10.0,"jakarta, indonesia",indonesian4,indonesian,famale,216,indonesia,20.749274376417233,22050.0,28.96082453922603
29.0,7.0,"jakarta, indonesia",indonesian5,indonesian,male,1054,indonesia,22.728367346938775,22050.0,32.5315441890491
20.0,8.0,"jakarta, indonesia",indonesian6,indonesian,male,1309,indonesia,27.120816326530612,22050.0,33.33148643969387
45.0,12.0,"kediri, java, indonesia",indonesian7,indonesian,famale,1496,indonesia,28.83918367346939,22050.0,33.0213607414921
32.0,14.0,"jakarta, indonesia",indonesian8,indonesian,male,1775,indonesia,23.962993197278912,22050.0,28.63476575982841
28.0,3.0,"dublin, ireland",irish1,irish,male,1762,ireland,22.423333333333332,22050.0,31.963251018182564
29.0,22.0,"carbonia, italy",italian1,italian,famale,217,italy,30.037074829931974,22050.0,28.971929914751588
48.0,12.0,"palermo, italy",italian10,italian,male,627,italy,26.949569160997733,22050.0,30.822093780515303
30.0,18.0,"cagliari, italy",italian11,italian,male,641,italy,21.563877551020408,22050.0,31.37772804839509
38.0,14.0,"bellinzona, switzerland",italian12,italian,famale,681,switzerland,26.1340589569161,22050.0,31.488770500531075
20.0,8.0,"enna, italy",italian13,italian,male,733,italy,23.45,22050.0,30.49903920634617
20.0,8.0,"cosenza, italy",italian14,italian,male,761,italy,26.68387755102041,22050.0,31.683765369926327
48.0,15.0,"forli, italy",italian15,italian,male,839,italy,28.268390022675735,22050.0,32.608911638167406
40.0,14.0,"mantua, italy",italian16,italian,male,942,italy,32.51591836734694,22050.0,33.45639638133959
28.0,14.0,"turin, italy",italian17,italian,male,995,italy,26.52278911564626,22050.0,31.540714541721382
20.0,8.0,"grugliasco, italy",italian18,italian,male,1043,italy,26.45498866213152,22050.0,30.822143941391772
19.0,11.0,"rome, italy",italian19,italian,male,1114,italy,23.54657596371882,22050.0,29.318367808642066
46.0,18.0,"caltanissetta, sicily, italy",italian2,italian,male,218,italy,50.406621315192744,22050.0,33.21710626336469
32.0,15.0,"naples, italy",italian20,italian,male,1123,italy,23.86419501133787,22050.0,28.158443788294612
42.0,20.0,"trento, italy",italian21,italian,male,1124,italy,25.302879818594104,22050.0,32.76095208005436
23.0,6.0,"teramo, italy",italian22,italian,male,1175,italy,23.6162358276644,22050.0,32.022147755782
34.0,14.0,"cuneo, italy",italian23,italian,famale,1177,italy,21.46530612244898,22050.0,29.918398842739613
23.0,6.0,"milan, italy",italian24,italian,famale,1406,italy,21.090249433106575,22050.0,31.951441928356353
40.0,3.5,"wiesbaden, germany",italian25,italian,male,1322,germany,20.09453514739229,22050.0,31.143320661440562
49.0,11.0,"siracusa, sicily, italy",italian26,italian,male,1489,italy,22.526009070294783,22050.0,31.711947447201982
33.0,10.0,"milan, italy",italian27,italian,famale,1543,italy,26.72478125,16000.0,32.62539011269489
25.0,6.0,"rome, italy",italian28,italian,male,1679,italy,21.133061224489797,22050.0,32.5140374229369
21.0,8.0,"trieste, italy",italian29,italian,famale,1686,italy,20.473197278911563,22050.0,29.85703585017919
55.0,21.0,"florence, italy",italian3,italian,male,219,italy,21.01,22050.0,29.687057830064948
23.0,11.0,"bologna, italy",italian30,italian,male,1741,italy,33.623401360544214,22050.0,33.71458527852535
59.0,23.0,"naples, italy",italian31,italian,famale,1976,italy,26.574739229024942,22050.0,33.278897028633644
49.0,14.0,"sardinia, italy",italian32,italian,male,1984,italy,38.9131746031746,22050.0,33.304387824595864
78.0,50.0,"bitonto, italy",italian33,italian,famale,2020,italy,41.29888888888889,22050.0,32.424297186726726
47.0,11.0,"cremona, italy",italian4,italian,famale,220,italy,19.98984126984127,22050.0,30.788741079845895
52.0,25.0,"vicenza, veneto, italy",italian5,italian,male,440,italy,22.26637188208617,22050.0,29.80393842693948
32.0,15.0,"naples, italy",italian6,italian,famale,473,italy,21.0,22050.0,27.149582019281155
24.0,8.0,"naples, italy",italian7,italian,male,553,italy,20.62,22050.0,28.656275994474626
43.0,10.0,"bari, italy",italian8,italian,male,589,italy,30.030975056689343,22050.0,31.999972475569503
18.0,8.0,"turin, italy",italian9,italian,male,619,italy,22.676961451247166,22050.0,31.68149849822477
25.0,12.0,"tokyo, japan",japanese1,japanese,famale,221,japan,40.198095238095235,22050.0,33.18308176684009
26.0,12.0,"hakodate, japan",japanese10,japanese,famale,827,japan,26.316462585034014,22050.0,32.38018570171307
29.0,13.0,"toyama, japan",japanese11,japanese,famale,1046,japan,31.135578231292516,22050.0,32.51637572978537
36.0,12.0,"tokyo, japan",japanese12,japanese,male,1365,japan,28.786938775510205,22050.0,29.9054160286987
28.0,11.0,"gunma, japan",japanese13,japanese,male,1381,japan,29.05015873015873,22050.0,31.82756508984049
37.0,12.0,"akashi, japan",japanese14,japanese,famale,1382,japan,28.94328798185941,22050.0,30.48036811575265
45.0,12.0,"osaka, japan",japanese15,japanese,male,1521,japan,27.334444444444443,22050.0,32.22050536471574
25.0,3.0,"clark field, philippines",japanese16,japanese,famale,1537,philippines,21.58356009070295,22050.0,31.24047404579401
44.0,13.0,"nara, japan",japanese17,japanese,famale,1610,japan,35.307596371882084,22050.0,30.272767478477345
52.0,13.0,"kyoto, japan",japanese18,japanese,famale,1626,japan,23.635691609977325,11025.0,31.08797921825479
57.0,13.0,"naha, japan",japanese19,japanese,famale,1684,japan,39.78374149659864,22050.0,32.49480985835378
27.0,12.0,"tokyo, japan",japanese2,japanese,famale,222,japan,30.714784580498865,22050.0,32.27484889833045
21.0,14.0,"yokosuka, japan",japanese20,japanese,male,1833,japan,23.81641723356009,22050.0,32.74152970666014
53.0,13.0,"tokyo, japan",japanese21,japanese,famale,1847,japan,32.28984126984127,22050.0,31.005003862969588
69.0,12.0,"ashiya, japan",japanese22,japanese,famale,1881,japan,26.451927437641725,22050.0,31.69502221320096
24.0,5.0,"kawasaki, japan",japanese23,japanese,male,1942,japan,23.039274376417232,22050.0,31.917387876326853
40.0,13.0,"tokyo, japan",japanese24,japanese,famale,1948,japan,31.710113378684806,22050.0,32.719179561575835
52.0,13.0,"kyoto, japan",japanese25,japanese,famale,1987,japan,28.44734693877551,22050.0,33.21837499523174
44.0,13.0,"yokosuka, japan",japanese26,japanese,famale,1991,japan,32.19603174603174,22050.0,31.101078879483982
21.0,13.0,"tokyo, japan",japanese27,japanese,famale,2123,japan,27.41124716553288,22050.0,31.173924204670413
49.0,12.0,"kofu, yamanashi prefecture, japan",japanese3,japanese,famale,223,japan,35.3666439909297,22050.0,32.75474006208488
20.0,15.0,"tokyo, japan",japanese4,japanese,male,224,japan,40.49092970521542,22050.0,33.079310194699865
25.0,12.0,"chiba, japan",japanese5,japanese,famale,225,japan,36.405532879818594,22050.0,32.141039209403715
30.0,10.0,"kawasaki, japan",japanese6,japanese,famale,226,japan,25.582267573696146,22050.0,32.16857771121967
18.0,12.0,"osaka, japan",japanese7,japanese,male,227,japan,25.17596371882086,22050.0,30.86154025136012
25.0,12.0,"tokyo, japan",japanese8,japanese,male,486,japan,22.454013605442178,22050.0,31.337405387652815
24.0,13.0,"yokohama, japan",japanese9,japanese,male,543,japan,19.0,22050.0,32.382179516097494
34.0,16.0,"ziguinchor, senegal",jola1,jola,male,784,senegal,50.686349206349206,22050.0,31.360821182164877
26.0,12.0,"algiers, algeria",kabyle1,kabyle,famale,1190,algeria,24.966371882086168,22050.0,31.44911929727833
30.0,9.0,"francistown, botswana",kalanga1,kalanga,male,1182,botswana,27.18310657596372,22050.0,31.527662801436236
36.0,9.0,"hosanna, ethiopia",kambaata1,kambaata,male,978,ethiopia,29.08795918367347,22050.0,33.14953433530524
51.0,7.0,"durame, ethiopia",kambaata2,kambaata,male,1002,ethiopia,29.943922902494332,22050.0,33.02095683394401
54.0,8.0,"hosanna, ethiopia",kambaata3,kambaata,male,1033,ethiopia,31.11185941043084,22050.0,32.72067406874306
26.0,5.0,"bangalore, india",kannada1,kannada,famale,228,india,24.220566893424035,22050.0,27.31004493698045
48.0,6.0,"kaduna, nigeria",kanuri1,kanuri,famale,1049,nigeria,30.418934240362812,22050.0,32.94237413973558
18.0,9.0,"semey, kazakhstan",kazakh1,kazakh,male,229,kazakhstan,20.68,22050.0,26.852396713418088
22.0,6.0,"almaty, kazakhstan",kazakh2,kazakh,male,1234,kazakhstan,21.41251700680272,22050.0,31.260114717905285
49.0,30.0,"almaty, kazakhstan",kazakh3,kazakh,famale,1763,kazakhstan,26.640566893424037,22050.0,32.058785154895006
21.0,16.0,"phnom penh, cambodia",khmer1,khmer,famale,230,cambodia,34.66975056689343,22050.0,30.275134231294505
19.0,16.0,"phnom penh, cambodia",khmer2,khmer,male,231,cambodia,28.550068027210884,22050.0,31.755959767399688
46.0,25.0,"baling, kampongthum, cambodia",khmer3,khmer,male,232,cambodia,45.981904761904765,22050.0,31.848570017041567
31.0,16.0,"phnom penh, cambodia",khmer4,khmer,male,1087,cambodia,35.036485260770974,22050.0,34.12284498556888
47.0,25.0,"kampong speu, cambodia",khmer5,khmer,male,1609,cambodia,39.60786848072562,22050.0,31.700012912694298
20.0,4.0,"auburn, australia",khmer6,khmer,famale,1669,australia,22.13609977324263,22050.0,32.52423268650708
56.0,25.0,"siem reap, cambodia",khmer7,khmer,male,1911,cambodia,45.958004535147396,22050.0,27.844851696123918
19.0,16.0,"new orleans, louisiana, usa",kikongo1,kikongo,male,464,usa,39.819977324263036,22050.0,29.210340405441162
56.0,28.0,"kimulaza, uige, angola",kikongo2,kikongo,male,1031,angola,49.04337868480726,22050.0,33.70955480143014
48.0,5.0,"nairobi, kenya",kikuyu1,kikuyu,male,466,kenya,31.100997732426304,22050.0,30.24863235994274
50.0,7.0,"kerugoya, kenya",kikuyu2,kikuyu,male,1155,kenya,28.880839002267575,22050.0,32.58706323792871
45.0,5.0,"nairobi, kenya",kikuyu3,kikuyu,famale,1156,kenya,27.61031746031746,22050.0,30.821074378979457
23.0,4.0,"nairobi, kenya",kikuyu4,kikuyu,famale,1790,kenya,31.934126984126983,22050.0,31.771184885968697
32.0,28.0,"bishkek, kyrgyzstan",kirghiz1,kirghiz,famale,233,kyrgyzstan,36.4991156462585,22050.0,29.707110145498703
22.0,6.0,"dar-es-salaam, tanzania",kiswahili1,kiswahili,male,234,tanzania,21.88018140589569,11025.0,25.697925394285246
28.0,16.0,"kigoma, tanzania",kiswahili2,kiswahili,male,235,tanzania,31.774512471655328,11025.0,30.74517436742478
29.0,6.0,"nairobi, kenya",kiswahili3,kiswahili,male,236,kenya,28.523673469387756,22050.0,32.57653569659263
36.0,34.0,"goma, north kivu, democratic republic of congo",kiswahili4,kiswahili,male,237,democratic republic of congo,31.459909297052153,22050.0,31.579999297053575
56.0,4.0,"tanga, tanzania",kiswahili5,kiswahili,famale,877,tanzania,29.032154195011337,22050.0,33.36788442940706
32.0,8.0,"dar-es-salaam, tanzania",kiswahili6,kiswahili,famale,887,tanzania,31.56641723356009,22050.0,33.746637921675834
52.0,5.0,"dar-es-salaam, tanzania",kiswahili7,kiswahili,famale,934,tanzania,26.31018140589569,22050.0,28.653986278586594
42.0,3.0,"nyeri, kenya",kiswahili8,kiswahili,famale,1041,kenya,22.010113378684807,22050.0,32.86389415335873
50.0,13.0,"tanga, tanzania",kiswahili9,kiswahili,male,1146,tanzania,28.25469387755102,22050.0,30.87151137883861
38.0,6.0,"hyderabad, andhra pradesh, india",konkani1,konkani,famale,438,india,27.820362811791384,22050.0,32.17813242968869
29.0,13.0,"ui jong bu, south korea",korean1,korean,male,238,south korea,43.1514739229025,22050.0,33.8171612264676
34.0,13.0,"kwangju, south korea",korean10,korean,male,483,south korea,40.54342403628118,22050.0,31.57481770266877
26.0,14.0,"seoul, south korea",korean11,korean,male,559,south korea,23.30471655328798,22050.0,25.89594041381726
31.0,31.0,"sokcho, south korea",korean12,korean,male,608,south korea,31.427732426303855,22050.0,32.9976385611286
50.0,12.0,"pusan, south korea",korean13,korean,famale,759,south korea,39.1828798185941,22050.0,33.07036097011886
22.0,8.0,"kota kinabalu, malaysia",korean14,korean,famale,892,malaysia,21.317414965986394,22050.0,32.050901298288075
42.0,40.0,"pusan, south korea",korean15,korean,male,1005,south korea,42.55487528344671,22050.0,32.48507468816071
30.0,13.0,"nonsan, south korea",korean16,korean,famale,1006,south korea,29.467278911564627,22050.0,30.532027851296363
21.0,8.0,"cheju-do, south korea",korean17,korean,male,1007,south korea,33.20739229024943,22050.0,32.83387804303367
25.0,7.0,"seoul, south korea",korean18,korean,male,1117,south korea,25.962585034013607,22050.0,32.77765935991879
21.0,14.0,"seoul, south korea",korean19,korean,famale,1118,south korea,38.05675736961451,22050.0,30.42873751891539
23.0,14.0,"taegu, south korea",korean2,korean,famale,239,south korea,29.163310657596373,22050.0,31.159375839352528
58.0,13.0,"inchon, south korea",korean20,korean,famale,1126,south korea,24.58485260770975,22050.0,31.521437118138103
21.0,12.0,"ulsan, south korea",korean21,korean,male,1142,south korea,32.32827664399093,22050.0,24.794813777876577
19.0,8.0,"inchon, south korea",korean22,korean,famale,1145,south korea,19.606916099773244,22050.0,30.47478129769467
49.0,12.0,"seoul, south korea",korean23,korean,famale,1196,south korea,32.815986394557825,22050.0,32.53530873001145
42.0,13.0,"seoul, south korea",korean24,korean,male,1370,south korea,28.819115646258503,22050.0,32.93925420235283
34.0,12.0,"anseong, kyong gi, south korea",korean25,korean,famale,1386,south korea,39.53394557823129,22050.0,31.81382466622936
23.0,21.0,"seoul, south korea",korean26,korean,male,1507,south korea,23.791145833333335,24000.0,31.07312159119661
51.0,14.0,"haenam, south korea",korean27,korean,male,1624,south korea,37.311678004535146,22050.0,32.15076424856063
62.0,13.0,"seoul, south korea",korean28,korean,famale,1663,south korea,54.99739229024944,22050.0,32.85697116358371
19.0,8.0,"masan, south korea",korean29,korean,famale,1687,south korea,22.763197278911566,22050.0,29.182661134216477
19.0,17.0,"seoul, south korea",korean3,korean,famale,240,south korea,25.946666666666665,22050.0,30.192019532860694
49.0,14.0,"seoul, south korea",korean30,korean,famale,1690,south korea,39.53551020408163,22050.0,32.93054318913222
18.0,7.0,"seoul, south korea",korean31,korean,famale,1696,south korea,25.658231292517005,22050.0,32.27991896669975
35.0,28.0,"seoul, south korea",korean32,korean,famale,1715,south korea,44.64224489795918,22050.0,33.94997421067975
30.0,13.0,"seongnam, south korea",korean33,korean,famale,1722,south korea,24.026621315192745,22050.0,32.8263162588555
20.0,11.0,"seoul, south korea",korean34,korean,famale,1814,south korea,41.05287981859411,22050.0,32.69046969759249
48.0,12.0,"kwangju, south korea",korean35,korean,male,1815,south korea,38.20843537414966,22050.0,32.36523764468916
51.0,12.0,"taegu, south korea",korean36,korean,famale,1838,south korea,31.48625850340136,22050.0,32.739018796565375
27.0,14.0,"seoul, south korea",korean37,korean,famale,1843,south korea,24.264852607709752,22050.0,30.012818494479593
25.0,10.0,"inchon, south korea",korean38,korean,male,1848,south korea,26.460272108843537,22050.0,34.379472499893765
55.0,14.0,"pusan, south korea",korean39,korean,male,1862,south korea,41.27297052154195,11025.0,31.922833650598868
29.0,15.0,"seoul, south korea",korean4,korean,famale,241,south korea,30.193151927437643,22050.0,26.656796739333704
21.0,17.0,"seoul, south korea",korean40,korean,famale,1943,south korea,19.728321995464853,22050.0,29.259820170419456
50.0,12.0,"seoul, south korea",korean41,korean,famale,1946,south korea,25.447120181405896,22050.0,30.04824459793037
26.0,3.0,"bayside, new york, usa",korean42,korean,male,1950,usa,29.860861678004536,22050.0,32.1952408567789
20.0,13.0,"taejon, south korea",korean43,korean,male,1952,south korea,24.098412698412698,22050.0,31.91944564822134
49.0,14.0,"inchon, south korea",korean44,korean,male,1971,south korea,32.40648526077098,22050.0,32.693103370391285
28.0,13.0,"inchon, south korea",korean45,korean,male,1982,south korea,24.68392290249433,22050.0,32.209413777841945
21.0,21.0,"seoul, south korea",korean46,korean,famale,2015,south korea,24.154784580498866,22050.0,29.952565205073206
23.0,10.0,"seoul, south korea",korean47,korean,male,2058,south korea,29.868798185941042,22050.0,31.26001254908166
32.0,27.0,"seoul, south korea",korean48,korean,male,2075,south korea,28.610362811791383,22050.0,31.647646681675905
22.0,7.0,"an yang, south korea",korean49,korean,famale,2098,south korea,33.39038548752834,22050.0,32.13186434615863
50.0,12.0,"seoul, south korea",korean5,korean,famale,242,south korea,34.37956916099773,22050.0,33.03652456291895
57.0,13.0,"taejon, south korea",korean50,korean,famale,2133,south korea,30.94922902494331,22050.0,30.958367563012676
25.0,16.0,"seoul, south korea",korean51,korean,male,2134,south korea,24.215056689342404,22050.0,35.36940198583825
40.0,12.0,"seoul, south korea",korean52,korean,male,2158,south korea,24.177868480725625,22050.0,30.792391301176814
21.0,12.0,"sunchun, south korea",korean6,korean,famale,243,south korea,23.30857142857143,22050.0,29.664902329732925
32.0,10.0,"seoul, south korea",korean7,korean,male,244,south korea,24.320249433106575,22050.0,31.67613005258265
39.0,13.0,"seoul, south korea",korean8,korean,famale,452,south korea,43.144784580498865,22050.0,29.848517137367097
34.0,12.0,"taejon, south korea",korean9,korean,male,474,south korea,22.53281179138322,22050.0,29.34272180215544
46.0,5.0,"freetown, sierra leone",krio1,krio,famale,245,sierra leone,32.71791383219955,22050.0,30.520616930103856
26.0,5.0,"freetown, sierra leone",krio2,krio,male,431,sierra leone,33.28340136054422,22050.0,31.645583443850676
21.0,5.0,"freetown, sierra leone",krio3,krio,famale,1095,sierra leone,33.317913832199544,22050.0,32.84645145324882
48.0,7.0,"freetown, sierra leone",krio4,krio,famale,1106,sierra leone,32.73732426303855,22050.0,29.609796618294574
36.0,6.0,"freetown, sierra leone",krio5,krio,male,1140,sierra leone,31.931836734693878,22050.0,30.676436793398278
26.0,3.0,"freetown, sierra leone",krio6,krio,famale,2031,sierra leone,33.50410430839002,22050.0,32.055367296290925
52.0,4.0,"margibi, liberia",kru1,kru,famale,1760,liberia,27.17124716553288,22050.0,30.863211809653144
24.0,15.0,"arbil, iraq",kurdish1,kurdish,male,246,iraq,32.50265306122449,22050.0,33.36098887823201
37.0,30.0,"sulaymaniyah, iraq",kurdish10,kurdish,male,1767,iraq,40.38553287981859,22050.0,34.22897045491465
50.0,10.0,"hawler, kurdistan, iraq",kurdish2,kurdish,male,669,iraq,31.400362811791382,22050.0,29.866998366723337
33.0,12.0,"sulaymaniyah, iraq",kurdish3,kurdish,famale,809,iraq,33.919002267573696,22050.0,32.4622750052474
30.0,9.0,"kirkuk, iraq",kurdish4,kurdish,male,1098,iraq,40.31514739229025,22050.0,32.96725982505712
32.0,11.0,"sulaymaniyah, iraq",kurdish5,kurdish,male,1180,iraq,28.719909297052155,22050.0,32.70710698948904
57.0,11.0,"sulaymaniyah, iraq",kurdish6,kurdish,famale,1197,iraq,43.01265306122449,22050.0,32.564207719103685
29.0,13.0,"sanandaj, iran",kurdish7,kurdish,male,1318,iran,21.16108843537415,22050.0,31.90790227935221
55.0,39.0,"sulaymaniyah, iraq",kurdish8,kurdish,famale,1731,iraq,39.93328798185941,22050.0,33.37369587138172
57.0,40.0,"sulaymaniyah, iraq",kurdish9,kurdish,male,1766,iraq,40.18986394557823,22050.0,33.101225417730674
30.0,13.0,"leworook, nusa tenggara, indonesia",lamaholot1,lamaholot,male,247,indonesia,26.992708333333333,24000.0,32.18917023570883
38.0,14.0,"lamotrek island, federated states of micronesia",lamotrekese1,lamotrekese,male,432,federated states of micronesia,27.885645833333335,24000.0,32.36614592041879
19.0,12.0,"savannakhet, laos",lao1,lao,famale,248,laos,33.57501133786848,22050.0,32.45855831179326
25.0,21.0,"vientiane, laos, ",lao2,lao,famale,249,,54.06770975056689,22050.0,33.44823458494901
52.0,20.0,"pakxe, laos",lao3,lao,male,2007,laos,46.56401360544218,22050.0,33.68922386314076
24.0,13.0,"riga, latvia",latvian1,latvian,famale,250,latvia,25.561337868480727,22050.0,29.78293635884015
70.0,11.0,"riga, latvia",latvian2,latvian,famale,964,latvia,29.46233560090703,22050.0,32.391283181511334
19.0,5.0,"riga, latvia",latvian3,latvian,famale,1845,latvia,24.14875283446712,22050.0,30.786691004234644
37.0,30.0,"kinshasa, democratic republic of congo",lingala1,lingala,male,1158,democratic republic of congo,48.708185941043084,22050.0,33.86840470924823
27.0,24.0,"klaipeda, lithuania",lithuanian1,lithuanian,famale,251,lithuania,24.633582766439908,22050.0,28.346434126698487
34.0,32.0,"vilnius, lithuania",lithuanian2,lithuanian,famale,459,lithuania,36.825056689342404,22050.0,31.071976624831066
22.0,8.0,"kaunas, lithuania",lithuanian3,lithuanian,famale,596,lithuania,20.133197278911563,22050.0,31.32995863390716
23.0,12.0,"klaipeda, lithuania",lithuanian4,lithuanian,famale,816,lithuania,22.06784580498866,22050.0,27.54392210531887
24.0,9.0,"klaipeda, lithuania",lithuanian5,lithuanian,famale,1267,lithuania,25.67952380952381,22050.0,31.977034587070516
21.0,10.0,"visaginas, lithuania",lithuanian6,lithuanian,famale,1465,lithuania,21.60907029478458,22050.0,34.58295137548322
42.0,12.0,"siaya, kenya",luo1,luo,male,252,kenya,51.123990929705215,22050.0,32.00530293664022
33.0,5.0,"maseno, kenya",luo2,luo,famale,484,kenya,28.566485260770975,22050.0,32.32768360234903
54.0,12.0,"luxembourg, luxembourg",luxembourgeois1,luxembourgeois,famale,1296,luxembourg,23.873174603174604,22050.0,30.011997626792816
19.0,11.0,"ohrid, macedonia",macedonian1,macedonian,male,253,macedonia,23.825827664399092,22050.0,33.47454007617394
20.0,10.0,"skopje, macedonia",macedonian10,macedonian,famale,1590,macedonia,26.47873015873016,22050.0,30.684283959344867
20.0,8.0,"skopje, macedonia",macedonian11,macedonian,famale,1591,macedonia,22.395532879818592,22050.0,30.45592711835368
20.0,10.0,"skopje, macedonia",macedonian12,macedonian,famale,1592,macedonia,24.220839002267574,22050.0,29.665147758120845
20.0,8.0,"skopje, macedonia",macedonian13,macedonian,famale,1593,macedonia,26.700090702947847,22050.0,28.918745922575503
20.0,9.0,"skopje, macedonia",macedonian14,macedonian,famale,1594,macedonia,27.15108843537415,22050.0,29.695011865475564
20.0,10.0,"skopje, macedonia",macedonian15,macedonian,famale,1595,macedonia,25.80154195011338,22050.0,29.769644677585475
20.0,5.0,"skopje, macedonia",macedonian16,macedonian,famale,1596,macedonia,23.06997732426304,22050.0,27.655469514558657
24.0,6.0,"skopje, macedonia",macedonian17,macedonian,male,1597,macedonia,28.39739229024943,22050.0,30.57501888796321
20.0,5.0,"skopje, macedonia",macedonian18,macedonian,famale,1601,macedonia,21.655510204081633,22050.0,28.288351428385873
22.0,10.0,"skopje, macedonia",macedonian19,macedonian,male,1602,macedonia,23.68190476190476,22050.0,29.486918092954575
24.0,15.0,"stip, macedonia",macedonian2,macedonian,male,888,macedonia,28.121632653061223,22050.0,32.867061510800035
19.0,10.0,"skopje, macedonia",macedonian20,macedonian,famale,1603,macedonia,29.669614512471654,22050.0,31.156745835899645
19.0,12.0,"skopje, macedonia",macedonian21,macedonian,famale,1604,macedonia,23.27954648526077,22050.0,31.345550223160515
21.0,8.0,"skopje, macedonia",macedonian22,macedonian,famale,1605,macedonia,26.98684807256236,22050.0,31.01418135346886
20.0,11.0,"skopje, macedonia",macedonian23,macedonian,famale,1606,macedonia,28.653854875283447,22050.0,31.737401570653248
20.0,7.0,"skopje, macedonia",macedonian24,macedonian,famale,1607,macedonia,26.226938775510202,22050.0,30.847106722799925
20.0,9.0,"skopje, macedonia",macedonian25,macedonian,famale,1608,macedonia,23.431836734693878,22050.0,30.04709740799603
29.0,11.0,"ohrid, macedonia",macedonian26,macedonian,male,2014,macedonia,24.790907029478458,22050.0,30.572052332392154
24.0,11.0,"stip, macedonia",macedonian3,macedonian,male,948,macedonia,24.99340136054422,22050.0,31.69022017968489
21.0,11.0,"stip, macedonia",macedonian4,macedonian,male,949,macedonia,39.159795918367344,22050.0,32.68611322466396
